# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.21538E-01
 he   2  11.357662  0.427662  1.681623  1.529739 4.71926E-01
 li   3  -0.417072 -3.677072 -2.423111 -2.574995 1.37459E-12
 be   4  -3.205940 -4.505940 -3.251979 -3.403863 2.90206E-15
  b   5   0.000000 -2.790000  0.000000  0.000000 7.69925E-29
  c   6   8.531471  0.061471  1.315432  1.163548 2.11288E-03
  n   7   9.046242  1.176242  2.430203  2.278319 8.06142E-03
  o   8   7.627923 -1.102077  0.151884  0.000000 3.51431E-04
  f   9   4.188894 -0.231106  1.022855  0.870971 1.51854E-07
 ne  10   7.443624 -0.526376  0.727585  0.575701 2.89982E-04
 na  11   5.776768 -0.463232  0.790729  0.638845 7.11430E-06
 mg  12   6.684073 -0.955926  0.298035  0.146151 6.07568E-05
 al  13   5.429204 -1.020796  0.233165  0.081281 3.75062E-06
 si  14   6.333493 -1.216507  0.037454 -0.114430 3.13190E-05
  p  15   4.323772 -1.086227  0.167734  0.015850 3.37750E-07
  s  16   5.910044 -1.239956  0.014005 -0.137879 1.34865E-05
 cl  17   4.017906 -1.212094  0.041867 -0.110017 1.91155E-07
 ar  18   5.188953 -1.251047  0.002914 -0.148970 3.19355E-06
  k  19   3.854356 -1.225644  0.028317 -0.123567 1.44656E-07
 ca  20   5.035014 -1.254986 -0.001025 -0.152909 2.24774E-06
 sc  21   1.985167 -1.064833  0.189128  0.037244 2.24791E-09
 ti  22   3.667960 -1.242040  0.011921 -0.139963 1.15298E-07
  v  23   2.704759 -1.255241 -0.001280 -0.153164 1.33555E-08
 cr  24   4.369387 -1.270613 -0.016652 -0.168536 6.29771E-07
 mn  25   4.224053 -1.255947 -0.001986 -0.153870 4.76158E-07
 fe  26   6.286039 -1.253961  0.000000 -0.151884 5.58275E-05
 co  27   3.968439 -0.901561  0.352400  0.200516 2.83546E-07
 ni  28   5.043344 -1.156655  0.097306 -0.054578 3.35549E-06
 cu  29   3.589024 -0.660976  0.592985  0.441101 1.27625E-07
 zn  30   3.622703 -1.007298  0.246664  0.094779 1.41960E-07
 ga  31   2.501814 -0.578186  0.675775  0.523891 1.14555E-08
 ge  32   2.945709 -0.634291  0.619670  0.467786 3.31673E-08
 as  33   1.514025 -0.785975  0.467986  0.316102 1.26607E-09
 se  34   2.787351 -0.552649  0.701312  0.549428 2.50370E-08
 br  35   1.945339 -0.594661  0.659300  0.507416 3.64530E-09
 kr  36   2.912073 -0.337927  0.916034  0.764150 3.54105E-08
 rb  37   2.263738 -0.256262  0.997699  0.845815 8.11646E-09
 sr  38   2.456002 -0.423998  0.829963  0.678079 1.29548E-08
  y  39   1.739199 -0.470801  0.783160  0.631276 2.52322E-09
 zr  40   2.016053 -0.513947  0.740014  0.588130 4.89764E-09
 nb  41   0.790273 -0.619727  0.634234  0.482350 2.96580E-10
 mo  42   1.132145 -0.807855  0.446106  0.294222 6.72930E-10
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   0.816098 -0.943902  0.310059  0.158175 3.42410E-10
