# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.97036E-01
 he   2  11.025504  0.095504  1.473340  0.872183 2.93552E-01
 li   3   2.088341 -1.171659  0.206177 -0.394980 5.88244E-10
 be   4   0.000000 -1.300000  0.000000  0.000000 0.00000E+00
  b   5   0.000000 -2.790000  0.000000  0.000000 1.94374E-27
  c   6   9.184455  0.714455  2.092290  1.491134 1.27007E-02
  n   7   7.065445 -0.804555  0.573281 -0.027875 1.12612E-04
  o   8   7.953320 -0.776680  0.601156  0.000000 9.93591E-04
  f   9   5.240378  0.820378  2.198214  1.597058 2.28497E-06
 ne  10   7.895111 -0.074889  1.302947  0.701791 1.09604E-03
 na  11   5.882470 -0.357530  1.020306  0.419150 1.21284E-05
 mg  12   6.700057 -0.939943  0.437893 -0.163263 8.42456E-05
 al  13   5.179131 -1.270869  0.106966 -0.494190 2.81838E-06
 si  14   6.556351 -0.993649  0.384186 -0.216970 6.99255E-05
  p  15   4.291897 -1.118103  0.259733 -0.341423 4.19459E-07
  s  16   5.786366 -1.363634  0.014202 -0.586955 1.35579E-05
 cl  17   3.903331 -1.326669  0.051167 -0.549990 1.96236E-07
 ar  18   5.062270 -1.377730  0.000105 -0.601051 3.18830E-06
  k  19   3.727192 -1.352808  0.025028 -0.576128 1.44258E-07
 ca  20   4.910290 -1.379710 -0.001874 -0.603030 2.25419E-06
 sc  21   1.821179 -1.228821  0.149015 -0.452141 2.05950E-09
 ti  22   3.568416 -1.341584  0.036252 -0.564905 1.22531E-07
  v  23   2.580186 -1.379814 -0.001978 -0.603135 1.33985E-08
 cr  24   4.245481 -1.394519 -0.016684 -0.617840 6.32769E-07
 mn  25   4.121366 -1.358634  0.019201 -0.581955 5.02381E-07
 fe  26   6.162164 -1.377836  0.000000 -0.601156 5.60975E-05
 co  27   3.679188 -1.190812  0.187024 -0.414133 1.94689E-07
 ni  28   4.846354 -1.353646  0.024189 -0.576967 2.84928E-06
 cu  29   3.176731 -1.073269  0.304567 -0.296589 6.60106E-08
 zn  30   3.433138 -1.196862  0.180974 -0.420183 1.22622E-07
 ga  31   2.270217 -0.809783  0.568053 -0.033103 8.98230E-09
 ge  32   2.767538 -0.812462  0.565374 -0.035782 2.94109E-08
 as  33   1.364967 -0.935033  0.442803 -0.158353 1.20053E-09
 se  34   2.688120 -0.651880  0.725956  0.124799 2.66270E-08
 br  35   1.852646 -0.687354  0.690482  0.089325 3.93559E-09
 kr  36   2.790311 -0.459689  0.918147  0.316990 3.57552E-08
 rb  37   1.998384 -0.521616  0.856219  0.255063 5.88819E-09
 sr  38   3.067521  0.187521  1.565357  0.964200 7.07814E-08
  y  39   2.457689  0.247689  1.625525  1.024369 1.76366E-08
 zr  40   2.870581  0.340581  1.718416  1.117260 4.68258E-08
 nb  41   1.651883  0.241883  1.619719  1.018563 2.88218E-09
 mo  42   2.043679  0.103679  1.481515  0.880359 7.33624E-09
