# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.59193E-01
 he   2  11.099618  0.169618  1.536462  1.315290 3.29273E-01
 li   3  -4.946861 -8.206861 -6.840017 -7.061189 5.12995E-17
 be   4   0.000000 -1.300000  0.000000  0.000000 5.23561E-26
  b   5   0.000000 -2.790000  0.000000  0.000000 7.67012E-31
  c   6   9.247027  0.777027  2.143871  1.922699 1.38726E-02
  n   7   7.690130 -0.179870  1.186974  0.965802 4.48773E-04
  o   8   7.584327 -1.145672  0.221172  0.000000 4.01765E-04
  f   9   5.347171  0.927171  2.294015  2.072844 2.76332E-06
 ne  10   8.113158  0.143158  1.510003  1.288831 1.71250E-03
 na  11   6.163471 -0.076529  1.290315  1.069143 2.19059E-05
 mg  12   7.087542 -0.552458  0.814386  0.593214 1.94442E-04
 al  13   6.123637 -0.326363  1.040482  0.819310 2.34565E-05
 si  14   6.501332 -1.048668  0.318176  0.097004 5.82604E-05
  p  15   4.700834 -0.709166  0.657678  0.436506 1.01714E-06
  s  16   5.813988 -1.336012  0.030832 -0.190340 1.36638E-05
 cl  17   3.981330 -1.248670  0.118174 -0.102998 2.22093E-07
 ar  18   5.080791 -1.359210  0.007635 -0.213537 3.14657E-06
  k  19   3.778421 -1.301579  0.065266 -0.155906 1.53507E-07
 ca  20   4.922053 -1.367947 -0.001102 -0.222274 2.19034E-06
 sc  21   2.093748 -0.956252  0.410592  0.189420 3.64827E-09
 ti  22   3.578439 -1.331561  0.035283 -0.185889 1.18584E-07
  v  23   2.601059 -1.358941  0.007903 -0.213269 1.32950E-08
 cr  24   4.261720 -1.378280 -0.011436 -0.232608 6.21214E-07
 mn  25   4.105661 -1.374339 -0.007494 -0.228666 4.58233E-07
 fe  26   6.173156 -1.366844  0.000000 -0.221172 5.44117E-05
 co  27   4.125541 -0.744459  0.622385  0.401213 5.14578E-07
 ni  28   5.041321 -1.158679  0.208165 -0.013007 4.22142E-06
 cu  29   3.685808 -0.564192  0.802652  0.581481 2.01580E-07
 zn  30   3.607455 -1.022545  0.344299  0.123127 1.73239E-07
 ga  31   2.535457 -0.544543  0.822301  0.601129 1.56453E-08
 ge  32   2.977540 -0.602460  0.764384  0.543212 4.51095E-08
 as  33   1.533991 -0.766009  0.600835  0.379663 1.67553E-09
 se  34   2.849957 -0.490043  0.876801  0.655629 3.65524E-08
 br  35   2.003829 -0.536171  0.830673  0.609501 5.27169E-09
 kr  36   3.280232  0.030232  1.397077  1.175905 1.04476E-07
 rb  37   2.580609  0.060609  1.427454  1.206282 2.12797E-08
 sr  38   2.873172 -0.006828  1.360016  1.138844 4.27885E-08
  y  39   2.302298  0.092298  1.459142  1.237970 1.16622E-08
 zr  40   2.789737  0.259737  1.626581  1.405409 3.67619E-08
 nb  41   1.518532  0.108532  1.475376  1.254204 2.00506E-09
 mo  42   1.955929  0.015929  1.382773  1.161601 5.66866E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   1.604003 -0.155997  1.210847  0.989675 2.65569E-09
 rh  45   0.510090 -0.549910  0.816934  0.595762 2.17812E-10
 pd  46   1.517566 -0.132434  1.234410  1.013238 2.29161E-09
 ag  47   0.714380 -0.485620  0.881224  0.660053 3.65447E-10
 cd  48   1.652001 -0.057999  1.308846  1.087674 3.29885E-09
 in  49   0.512446 -0.247554  1.119291  0.898119 2.44348E-10
 sn  50   2.105270  0.035270  1.402115  1.180943 9.89259E-09
 sb  51   0.606659 -0.403341  0.963503  0.742331 3.21896E-10
 te  52   1.720787 -0.459213  0.907631  0.686459 4.38722E-09
  i  53   0.670392 -0.879608  0.487236  0.266064 3.88525E-10
 xe  54   2.067700 -0.172300  1.194545  0.973373 1.00345E-08
 cs  55   0.689199 -0.390801  0.976044  0.754872 4.24905E-10
 ba  56   2.800357  0.620357  1.987201  1.766029 5.67106E-08
 la  57   1.731726  0.561726  1.928570  1.707398 4.89778E-09
 ce  58   2.310234  0.730234  2.097078  1.875906 1.87186E-08
 pr  59   1.252730  0.492730  1.859575  1.638403 1.64899E-09
 nd  60   1.958027  0.508027  1.874871  1.653699 8.56376E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.238119  0.298119  1.664963  1.443791 1.70139E-09
 eu  63   0.185710 -0.324290  1.042554  0.821382 1.52406E-10
 gd  64   1.100176  0.050176  1.417020  1.195848 1.29514E-09
 tb  65   0.146751 -0.173249  1.193596  0.972424 1.45712E-10
 dy  66   1.243296  0.113296  1.480140  1.258968 1.86081E-09
 ho  67   0.208544 -0.261456  1.105388  0.884216 1.74339E-10
 er  68   1.075165  0.155165  1.522009  1.300837 1.30049E-09
 tm  69   0.116762 -0.003238  1.363606  1.142434 1.44555E-10
 yb  70   1.421514  0.501514  1.868358  1.647186 2.98684E-09
 lu  71   0.478158  0.388158  1.755002  1.533830 3.44085E-10
 hf  72   1.341906  0.631906  1.998750  1.777578 2.56491E-09
 ta  73   0.385057  0.505057  1.871902  1.650730 2.87186E-10
