# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.59427E-01
 he   2  11.099637  0.169637  1.533505  1.547880 3.29404E-01
 li   3  -4.946381 -8.206381 -6.842512 -6.828137 5.13744E-17
 be   4   0.000000 -1.300000  0.000000  0.000000 5.26001E-26
  b   5   0.000000 -2.790000  0.000000  0.000000 5.69826E-30
  c   6   9.272334  0.802334  2.166203  2.180577 1.47102E-02
  n   7   7.688150 -0.181850  1.182019  1.196393 4.46891E-04
  o   8   7.351756 -1.378243 -0.014375  0.000000 2.35264E-04
  f   9   5.192739  0.772739  2.136608  2.150982 1.93711E-06
 ne  10   7.817577 -0.152423  1.211446  1.225821 8.67370E-04
 na  11   5.847292 -0.392707  0.971161  0.985536 1.05813E-05
 mg  12   6.817359 -0.822640  0.541228  0.555603 1.04415E-04
 al  13   6.071819 -0.378181  0.985688  1.000062 2.08257E-05
 si  14   6.463335 -1.086665  0.277204  0.291578 5.33988E-05
  p  15   4.310144 -1.099855  0.264013  0.278388 4.13855E-07
  s  16   5.804092 -1.345908  0.017961  0.032335 1.33607E-05
 cl  17   3.976607 -1.253393  0.110476  0.124851 2.19769E-07
 ar  18   5.082431 -1.357569  0.006299  0.020674 3.15960E-06
  k  19   3.776768 -1.303232  0.060637  0.075011 1.52978E-07
 ca  20   4.924191 -1.365809 -0.001940  0.012434 2.20193E-06
 sc  21   2.060809 -0.989191  0.374678  0.389053 3.38301E-09
 ti  22   3.565858 -1.344142  0.019727  0.034101 1.15239E-07
  v  23   2.593898 -1.366102 -0.002234  0.012141 1.30822E-08
 cr  24   4.262506 -1.377494 -0.013626  0.000749 6.22561E-07
 mn  25   4.111474 -1.368526 -0.004658  0.009717 4.64572E-07
 fe  26   6.176131 -1.363869  0.000000  0.014375 5.48052E-05
 co  27   4.123872 -0.746128  0.617741  0.632116 5.12787E-07
 ni  28   5.031097 -1.168902  0.194966  0.209341 4.12468E-06
 cu  29   3.669379 -0.580621  0.783248  0.797623 1.94166E-07
 zn  30   3.598451 -1.031549  0.332319  0.346694 1.69744E-07
 ga  31   2.506820 -0.573180  0.790689  0.805063 1.46522E-08
 ge  32   2.938378 -0.641622  0.722247  0.736622 4.12345E-08
 as  33   1.488942 -0.811058  0.552811  0.567186 1.51098E-09
 se  34   2.766908 -0.573092  0.790776  0.805151 3.02010E-08
 br  35   1.917320 -0.622680  0.741189  0.755564 4.32111E-09
 kr  36   2.825195 -0.424805  0.939064  0.953439 3.66552E-08
 rb  37   2.215088 -0.304912  1.058957  1.073331 9.17481E-09
 sr  38   2.305108 -0.574892  0.788977  0.803351 1.15723E-08
  y  39   1.565787 -0.644213  0.719656  0.734031 2.14006E-09
 zr  40   1.826492 -0.703508  0.660361  0.674736 4.00229E-09
 nb  41   0.598826 -0.811174  0.552695  0.567070 2.41310E-10
 mo  42   0.913044 -1.026956  0.336913  0.351287 5.13748E-10
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   0.568407 -1.191593  0.172276  0.186651 2.44757E-10
 rh  45  -0.213097 -1.273097  0.090772  0.105147 4.12145E-11
 pd  46   0.488921 -1.161079  0.202790  0.217165 2.14610E-10
 ag  47  -0.062287 -1.262287  0.101581  0.115956 6.11381E-11
 cd  48   0.574333 -1.135667  0.228202  0.242577 2.75962E-10
 in  49  -0.456440 -1.216440  0.147429  0.161803 2.62589E-11
 sn  50   0.907619 -1.162380  0.201488  0.215863 6.27788E-10
 sb  51  -0.461593 -1.471593 -0.107724 -0.093349 2.75181E-11
 te  52   0.528754 -1.651246 -0.287377 -0.273002 2.82040E-10
  i  53   0.190687 -1.359313  0.004556  0.018931 1.28786E-10
 xe  54   0.945160 -1.294840  0.069029  0.083403 7.57021E-10
 cs  55  -0.229874 -1.309874  0.053995  0.068370 5.12123E-11
 ba  56   1.068837 -1.111163  0.252706  0.267081 1.05269E-09
 la  57  -0.061744 -1.231744  0.132125  0.146500 7.88285E-11
 ce  58   0.344673 -1.235327  0.128542  0.142917 2.02706E-10
 pr  59  -0.530773 -1.290773  0.073096  0.087470 2.71562E-11
 nd  60   0.124482 -1.325518  0.038351  0.052726 1.25682E-10
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62  -0.510542 -1.450542 -0.086673 -0.072299 3.03596E-11
 eu  63  -0.860202 -1.370202 -0.006333  0.008042 1.37166E-11
 gd  64  -0.405158 -1.455158 -0.091289 -0.076915 4.04705E-11
 tb  65  -1.045802 -1.365802 -0.001933  0.012441 9.35612E-12
 dy  66  -0.222549 -1.352549  0.011319  0.025694 6.36810E-11
 ho  67  -0.898958 -1.368958 -0.005090  0.009285 1.36159E-11
 er  68  -0.436286 -1.356286  0.007583  0.021957 4.00691E-11
 tm  69  -1.239300 -1.359300  0.004569  0.018944 6.36977E-12
 yb  70  -0.447384 -1.367384 -0.003515  0.010859 4.04081E-11
 lu  71  -1.241609 -1.331609  0.032260  0.046635 6.56226E-12
 hf  72  -0.590543 -1.300543  0.063326  0.077701 2.99762E-11
 ta  73  -1.440387 -1.320387  0.043482  0.057857 4.29411E-12
  w  74  -0.648341 -1.298341  0.065528  0.079902 2.70275E-11
 re  75  -1.097172 -1.357172  0.006697  0.021072 9.73937E-12
 os  76  -0.015224 -1.365224 -0.001356  0.013019 1.20160E-10
 ir  77  -0.057741 -1.377741 -0.013873  0.000502 1.10092E-10
 pt  78   0.217990 -1.402010 -0.038141 -0.023767 2.10817E-10
 au  79  -0.569419 -1.369419 -0.005550  0.008825 3.47281E-11
 hg  80  -0.156337 -1.326337  0.037532  0.051907 9.15544E-11
 tl  81  -0.480630 -1.250630  0.113239  0.127614 4.42101E-11
 pb  82   0.745100 -1.294900  0.068969  0.083344 7.53695E-10
 bi  83  -0.669143 -1.319143  0.044726  0.059101 2.92865E-11
 po  84   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
#[ls/Fe]_Thiswork =   0.7230, [hs/Fe]_Thiswork =   0.1711
#[hs/ls]_Thiswork =  -0.5519, [Pb/hs]_Thiswork =  -0.1022
# C/O =  8.3287E+01, c12/c13 = 2.14051E+01, n14/n15 = 5.93381E+04
# o16/o17 = 8.59598E+03, o16/o18 = 9.05317E+04
# mg24/mg25 =  5.9265E-02, mg24/mg26 =  5.7340E-02
# si28/si29 =  2.6064E+01, si28/si30 =  3.0291E+01
# cl36/cl35 =  0.0000E+00, cl37/cl35 =  4.9553E-01
