# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.85223E-01
 he   2  11.042148  0.112147  1.480714  0.985669 2.99851E-01
 li   3   0.764832 -2.495167 -1.126601 -1.621646 2.74553E-11
 be   4   0.000000 -1.300000  0.000000  0.000000 4.93990E-31
  b   5   0.000000 -2.790000  0.000000  0.000000 1.24586E-28
  c   6   9.340970  0.870970  2.239536  1.744491 1.79028E-02
  n   7   7.020249 -0.849751  0.518816  0.023770 9.97621E-05
  o   8   7.856478 -0.873521  0.495045  0.000000 7.81523E-04
  f   9   5.502919  1.082919  2.451485  1.956440 4.11148E-06
 ne  10   8.034562  0.064562  1.433129  0.938084 1.48544E-03
 na  11   5.943198 -0.296802  1.071765  0.576720 1.37122E-05
 mg  12   6.763707 -0.876293  0.492273 -0.002772 9.58900E-05
 al  13   5.400535 -1.049465  0.319101 -0.175944 4.61296E-06
 si  14   6.566128 -0.983872  0.384694 -0.110351 7.03054E-05
  p  15   4.091344 -1.318656  0.049911 -0.445135 2.59844E-07
  s  16   5.791981 -1.358019  0.010547 -0.484498 1.35015E-05
 cl  17   3.922912 -1.307088  0.061478 -0.433567 2.01807E-07
 ar  18   5.068809 -1.371191 -0.002625 -0.497670 3.18182E-06
  k  19   3.739367 -1.340633  0.027933 -0.467112 1.45845E-07
 ca  20   4.915077 -1.374923 -0.006356 -0.501401 2.24055E-06
 sc  21   1.872254 -1.177746  0.190821 -0.304224 2.27726E-09
 ti  22   3.546096 -1.363904  0.004663 -0.490383 1.14420E-07
  v  23   2.567356 -1.392644 -0.024077 -0.519123 1.27880E-08
 cr  24   4.253583 -1.386416 -0.017850 -0.512895 6.33759E-07
 mn  25   4.127516 -1.352484  0.016083 -0.478962 5.00911E-07
 fe  26   6.171433 -1.368567  0.000000 -0.495045 5.63364E-05
 co  27   3.925099 -0.944901  0.423666 -0.071379 3.37155E-07
 ni  28   4.860841 -1.339159  0.029408 -0.465638 2.89600E-06
 cu  29   3.154327 -1.095673  0.272894 -0.222151 6.16293E-08
 zn  30   3.288734 -1.341266  0.027301 -0.467744 8.64456E-08
 ga  31   1.845359 -1.234641  0.133925 -0.361120 3.31976E-09
 ge  32   2.272060 -1.307940  0.060627 -0.434418 9.23862E-09
 as  33   0.958328 -1.341672  0.026895 -0.468150 4.62710E-10
 se  34   1.997264 -1.342736  0.025831 -0.469215 5.33387E-09
 br  35   1.213669 -1.326331  0.042235 -0.452810 8.88400E-10
 kr  36   1.924636 -1.325364  0.043202 -0.451843 4.78896E-09
 rb  37   1.222160 -1.297840  0.070727 -0.424318 9.69025E-10
 sr  38   1.550029 -1.329971  0.038595 -0.456450 2.11350E-09
  y  39   0.865830 -1.344170  0.024397 -0.470648 4.43744E-10
 zr  40   1.178511 -1.351489  0.017077 -0.477968 9.35385E-10
 nb  41   0.048779 -1.361220  0.007346 -0.487699 7.06634E-11
 mo  42   0.448050 -1.491950 -0.123383 -0.618428 1.82987E-10
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   0.248754 -1.511246 -0.142680 -0.637725 1.21828E-10
