# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.85179E-01
 he   2  11.042046  0.112045  1.483995  0.904676 2.99760E-01
 li   3   0.772810 -2.487190 -1.115240 -1.694559 2.79625E-11
 be   4   0.000000 -1.300000  0.000000  0.000000 4.93799E-31
  b   5   0.000000 -2.790000  0.000000  0.000000 1.14765E-28
  c   6   9.326587  0.856586  2.228537  1.649217 1.73185E-02
  n   7   7.019883 -0.850117  0.521833 -0.057486 9.96716E-05
  o   8   7.937369 -0.792631  0.579319  0.000000 9.41467E-04
  f   9   5.619981  1.199981  2.571931  1.992611 5.38309E-06
 ne  10   8.156397  0.186397  1.558347  0.979028 1.96635E-03
 na  11   6.129336 -0.110664  1.261286  0.681967 2.10484E-05
 mg  12   6.860391 -0.779609  0.592341  0.013021 1.19793E-04
 al  13   5.412695 -1.037305  0.334645 -0.244674 4.74365E-06
 si  14   6.568803 -0.981197  0.390753 -0.188567 7.07353E-05
  p  15   4.371305 -1.038695  0.333255 -0.246064 4.95046E-07
  s  16   5.793421 -1.356579  0.015371 -0.563949 1.35455E-05
 cl  17   3.926860 -1.303140  0.068810 -0.510509 2.03637E-07
 ar  18   5.066878 -1.373122 -0.001172 -0.580492 3.16750E-06
  k  19   3.742165 -1.337835  0.034115 -0.545205 1.46779E-07
 ca  20   4.913023 -1.376977 -0.005027 -0.584347 2.22983E-06
 sc  21   1.948408 -1.101592  0.270358 -0.308961 2.71356E-09
 ti  22   3.580606 -1.329393  0.042557 -0.536763 1.23876E-07
  v  23   2.583666 -1.376334 -0.004384 -0.583704 1.32766E-08
 cr  24   4.252495 -1.387505 -0.015555 -0.594874 6.32133E-07
 mn  25   4.122589 -1.357411  0.014539 -0.564780 4.95228E-07
 fe  26   6.168050 -1.371950  0.000000 -0.579319 5.58956E-05
 co  27   3.877721 -0.992279  0.379671 -0.199648 3.02290E-07
 ni  28   4.855772 -1.344228  0.027722 -0.551597 2.86221E-06
 cu  29   3.191267 -1.058733  0.313217 -0.266102 6.70964E-08
 zn  30   3.436241 -1.193759  0.178191 -0.401128 1.21401E-07
 ga  31   2.293875 -0.786125  0.585825  0.006505 9.32383E-09
 ge  32   2.817086 -0.762914  0.609036  0.029717 3.24045E-08
 as  33   1.441066 -0.858934  0.513016 -0.066303 1.40611E-09
 se  34   2.802529 -0.537471  0.834480  0.255160 3.40627E-08
 br  35   1.966202 -0.573798  0.798152  0.218832 5.02474E-09
 kr  36   3.000867 -0.249133  1.122817  0.543498 5.70748E-08
 rb  37   2.397303 -0.122697  1.249253  0.669933 1.45027E-08
 sr  38   3.147778  0.267777  1.639728  1.060408 8.36998E-08
  y  39   2.591919  0.381919  1.753869  1.174550 2.36153E-08
 zr  40   3.016454  0.486454  1.858404  1.279084 6.44031E-08
 nb  41   1.833997  0.423997  1.795947  1.216627 4.30907E-09
 mo  42   2.114393  0.174393  1.546343  0.967024 8.48665E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   1.699270 -0.060730  1.311220  0.731901 3.43745E-09
 rh  45   0.654308 -0.405692  0.966259  0.386939 3.15568E-10
 pd  46   1.770983  0.120983  1.492933  0.913613 4.26923E-09
 ag  47   0.988665 -0.211335  1.160615  0.581295 7.14333E-10
 cd  48   2.021865  0.311865  1.683815  1.104496 8.03559E-09
 in  49   0.904734  0.144734  1.516684  0.937364 6.26740E-10
 sn  50   2.516285  0.446285  1.818235  1.238916 2.64921E-08
 sb  51   0.996192 -0.013808  1.358142  0.778823 8.20428E-10
 te  52   2.098972 -0.081028  1.290922  0.711603 1.08935E-08
  i  53   0.958974 -0.591026  0.780924  0.201605 7.84860E-10
 xe  54   2.274562  0.034562  1.406512  0.827193 1.67937E-08
 cs  55   1.022243 -0.057757  1.314194  0.734874 9.50885E-10
 ba  56   2.998847  0.818847  2.190797  1.611478 9.30992E-08
 la  57   1.988100  0.818100  2.190050  1.610731 9.18680E-09
 ce  58   2.502082  0.922082  2.294032  1.714713 3.02631E-08
 pr  59   1.485601  0.725601  2.097552  1.518232 2.93009E-09
 nd  60   2.179277  0.729277  2.101228  1.521908 1.48152E-08
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.398395  0.458395  1.830345  1.251025 2.55782E-09
 eu  63   0.353068 -0.156932  1.215019  0.635699 2.32891E-10
 gd  64   1.266010  0.216010  1.587960  1.008641 1.97217E-09
 tb  65   0.295406 -0.024594  1.347357  0.768037 2.13276E-10
 dy  66   1.387417  0.257417  1.629367  1.050048 2.69534E-09
 ho  67   0.338281 -0.131719  1.240231  0.660911 2.44300E-10
 er  68   1.237960  0.317960  1.689910  1.110590 1.96649E-09
 tm  69   0.244727  0.124727  1.496677  0.917358 2.01738E-10
 yb  70   1.587559  0.667559  2.039509  1.460189 4.55039E-09
 lu  71   0.629846  0.539846  1.911796  1.332476 5.07160E-10
 hf  72   1.486846  0.776846  2.148796  1.569477 3.72223E-09
 ta  73   0.519470  0.639470  2.011420  1.432101 4.06787E-10
  w  74   1.466406  0.816406  2.188356  1.609037 3.65754E-09
 re  75   0.546786  0.286786  1.658736  1.079417 4.45786E-10
 os  76   1.438088  0.088088  1.460039  0.880719 3.54577E-09
 ir  77   0.736060 -0.583940  0.788010  0.208691 7.11533E-10
 pt  78   1.497307 -0.122693  1.249257  0.669937 4.16733E-09
 au  79   0.691017 -0.108983  1.262967  0.683648 6.57286E-10
 hg  80   1.952667  0.782667  2.154617  1.575298 1.22270E-08
 tl  81   1.759851  0.989851  2.361801  1.782481 7.99169E-09
 pb  82   3.683896  1.643896  3.015846  2.436527 6.80189E-07
 bi  83   1.928329  1.278329  2.650280  2.070960 1.20442E-08
 po  84   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
#[ls/Fe]_Thiswork =   1.7507, [hs/Fe]_Thiswork =   2.2250
#[hs/ls]_Thiswork =   0.4743, [Pb/hs]_Thiswork =   0.7909
# C/O =  2.4503E+01, c12/c13 = 5.45958E+03, n14/n15 = 3.42310E+03
# o16/o17 = 3.68219E+02, o16/o18 = 3.20957E+03
# mg24/mg25 =  2.7730E+00, mg24/mg26 =  4.9505E+00
# si28/si29 =  4.1650E+01, si28/si30 =  6.0906E+01
# cl36/cl35 =  0.0000E+00, cl37/cl35 =  5.7268E-01
