# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.26441E-01
 he   2  11.149010  0.219009  1.577900  1.312892 3.50603E-01
 li   3  -2.707422 -5.967422 -4.608532 -4.873540 8.46096E-15
 be   4  -7.734247 -9.034247 -7.675357 -7.940365 1.03274E-19
  b   5   0.000000 -2.790000  0.000000  0.000000 1.11533E-31
  c   6   8.464873 -0.005127  1.353764  1.088756 2.17707E-03
  n   7   9.428026  1.558026  2.916917  2.651909 2.33234E-02
  o   8   7.636117 -1.093883  0.265008  0.000000 4.30160E-04
  f   9   4.209341 -0.210660  1.148231  0.883223 1.91191E-07
 ne  10   8.072351  0.102351  1.461241  1.196233 1.48147E-03
 na  11   6.471829  0.231829  1.590720  1.325712 4.23436E-05
 mg  12   7.451991 -0.188009  1.170881  0.905873 4.27667E-04
 al  13   6.207569 -0.242431  1.116460  0.851452 2.70435E-05
 si  14   6.423436 -1.126565  0.232326 -0.032682 4.62749E-05
  p  15   4.841929 -0.568071  0.790820  0.525812 1.33766E-06
  s  16   5.823411 -1.326589  0.032301 -0.232707 1.32697E-05
 cl  17   3.977788 -1.252212  0.106678 -0.158329 2.09344E-07
 ar  18   5.098566 -1.341434  0.017456 -0.247552 3.11516E-06
  k  19   3.828083 -1.251917  0.106974 -0.158034 1.63553E-07
 ca  20   4.934738 -1.355262  0.003628 -0.261380 2.14320E-06
 sc  21   2.247370 -0.802630  0.556260  0.291252 4.93830E-09
 ti  22   3.608883 -1.301117  0.057774 -0.207234 1.20876E-07
  v  23   2.614362 -1.345638  0.013252 -0.251756 1.30274E-08
 cr  24   4.271813 -1.368187 -0.009296 -0.274304 6.04230E-07
 mn  25   4.117910 -1.362090 -0.003199 -0.268207 4.47923E-07
 fe  26   6.181109 -1.358891  0.000000 -0.265008 5.26640E-05
 co  27   4.075641 -0.794359  0.564531  0.299523 4.35932E-07
 ni  28   5.183418 -1.016582  0.342309  0.077301 5.56448E-06
 cu  29   4.059920 -0.190080  1.168810  0.903802 4.53344E-07
 zn  30   4.005362 -0.624639  0.734252  0.469244 4.11546E-07
 ga  31   3.075363 -0.004637  1.354254  1.089246 5.15417E-08
 ge  32   3.520283 -0.059717  1.299173  1.034165 1.49582E-07
 as  33   2.044501 -0.255499  1.103392  0.838384 5.15859E-09
 se  34   3.406284  0.066284  1.425175  1.160167 1.25058E-07
 br  35   2.551425  0.011425  1.370316  1.105308 1.76772E-08
 kr  36   3.660308  0.410308  1.769198  1.504190 2.38211E-07
 rb  37   3.040610  0.520610  1.879501  1.614493 5.83222E-08
 sr  38   3.202172  0.322172  1.681063  1.416055 8.67351E-08
  y  39   2.513649  0.303649  1.662539  1.397532 1.80302E-08
 zr  40   2.827144  0.297144  1.656034  1.391026 3.80778E-08
 nb  41   1.570628  0.160628  1.519519  1.254511 2.14829E-09
 mo  42   1.901154 -0.038846  1.320044  1.055036 4.74868E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   1.522964 -0.237036  1.121854  0.856846 2.09414E-09
 rh  45   0.431318 -0.628682  0.730209  0.465201 1.72655E-10
 pd  46   1.414098 -0.235902  1.122988  0.857980 1.71609E-09
 ag  47   0.612884 -0.587116  0.771774  0.506766 2.74913E-10
 cd  48   1.513654 -0.196346  1.162544  0.897536 2.27973E-09
 in  49   0.362220 -0.397780  0.961110  0.696102 1.64304E-10
 sn  50   1.875703 -0.194297  1.164593  0.899585 5.54127E-09
 sb  51   0.337226 -0.672774  0.686116  0.421108 1.64494E-10
 te  52   1.405461 -0.774539  0.584352  0.319344 2.01712E-09
