# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.38238E-01
 he   2  11.333803  0.403803  1.668507  1.844628 4.61002E-01
 li   3  -2.382442 -5.642443 -4.377738 -4.201618 1.53636E-14
 be   4  -2.831994 -4.131994 -2.867290 -2.691169 7.08503E-15
  b   5   0.000000 -2.790000  0.000000  0.000000 1.89709E-29
  c   6   8.268461 -0.201539  1.063165  1.239286 1.19002E-03
  n   7   8.699617  0.829618  2.094322  2.270442 3.74521E-03
  o   8   7.289175 -1.440825 -0.176121  0.000000 1.66258E-04
  f   9   2.506688 -1.913312 -0.648608 -0.472487 3.25769E-09
 ne  10   6.882460 -1.087540  0.177165  0.353285 8.22045E-05
 na  11   4.795128 -1.444872 -0.180168 -0.004047 7.65916E-07
 mg  12   6.472338 -1.167662  0.097042  0.273163 3.85077E-05
 al  13   5.671538 -0.778461  0.486243  0.662364 6.76280E-06
 si  14   6.557117 -0.992884  0.271821  0.447941 5.40904E-05
  p  15   4.329813 -1.080186  0.184518  0.360639 3.53447E-07
  s  16   5.898409 -1.251591  0.013113  0.189234 1.35505E-05
 cl  17   4.044819 -1.185181  0.079524  0.255644 2.09887E-07
 ar  18   5.177269 -1.262732  0.001973  0.178093 3.20832E-06
  k  19   3.835214 -1.244786  0.019918  0.196039 1.42851E-07
 ca  20   5.025734 -1.264266  0.000439  0.176559 2.27067E-06
 sc  21   1.938003 -1.111997  0.152707  0.328828 2.08115E-09
 ti  22   3.655313 -1.254687  0.010017  0.186138 1.15575E-07
  v  23   2.694675 -1.265325 -0.000620  0.175500 1.34668E-08
 cr  24   4.357402 -1.282598 -0.017893  0.158227 6.32246E-07
 mn  25   4.223434 -1.256566  0.008139  0.184259 4.90706E-07
 fe  26   6.275296 -1.264704  0.000000  0.176121 5.62074E-05
 co  27   3.713302 -1.156698  0.108006  0.284127 1.62620E-07
 ni  28   4.987667 -1.212333  0.052371  0.228492 3.04626E-06
