#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i))
n	1	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
p	1	-1.2635159e-01	1.8533456e+00	1.9796972e+00	7.0119587e-01	7.4899980e-01	-2.8642354e-02
d	2	-8.5922908e-06	1.4414885e-08	8.6067056e-06	5.4537361e-09	3.2562660e-06	-2.7760258e+00
he3	3	-6.3604552e-06	4.8383858e-05	5.4744313e-05	1.8305577e-05	2.0711995e-05	-5.3638517e-02
he4	4	1.0083867e-01	7.6161885e-01	6.6078018e-01	2.8815132e-01	2.4999996e-01	6.1680676e-02
li7	7	3.2041152e-08	3.3561387e-08	1.5202349e-09	1.2697635e-08	5.7516654e-10	1.3439292e+00
be7	7	1.2211124e-08	1.2211124e-08	0.0000000e+00	4.6199637e-09	0.0000000e+00	0.0000000e+00
b8	8	3.1206007e-24	3.1206007e-24	0.0000000e+00	1.1806499e-24	0.0000000e+00	0.0000000e+00
c12	12	1.1604568e-02	1.2057091e-02	4.5252339e-04	4.5616868e-03	1.7120796e-04	1.4256015e+00
c13	13	2.5586574e-03	2.5641386e-03	5.4811980e-06	9.7011769e-04	2.0737596e-06	2.6700660e+00
c14	14	2.8081391e-07	2.8081391e-07	0.0000000e+00	1.0624330e-07	0.0000000e+00	0.0000000e+00
n13	13	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
n14	14	7.6691393e-03	7.8028706e-03	1.3373133e-04	2.9521426e-03	5.0595987e-05	1.7660213e+00
n15	15	-1.7100261e-07	1.4910574e-07	3.2010834e-07	5.6412750e-08	1.2110998e-07	-3.3180265e-01
o14	14	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o15	15	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o16	16	6.8737942e-04	1.7944734e-03	1.1070940e-03	6.7892210e-04	4.1885858e-04	2.0975254e-01
o17	17	3.3308939e-06	3.7777680e-06	4.4687415e-07	1.4292829e-06	1.6907062e-07	9.2705006e-01
o18	18	-2.4756259e-06	2.1266635e-08	2.4968925e-06	8.0460310e-09	9.4467577e-07	-2.0697011e+00
o19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f17	17	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f18	18	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f19	19	2.4080494e-06	2.4725946e-06	6.4545177e-08	9.3548288e-07	2.4420060e-08	1.5832891e+00
f20	20	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne20	20	5.4575088e-05	2.7862713e-04	2.2405204e-04	1.0541595e-04	8.4767980e-05	9.4674494e-02
ne21	21	3.9162692e-06	4.4802053e-06	5.6393617e-07	1.6950435e-06	2.1335994e-07	9.0006797e-01
ne22	22	2.5362713e-03	2.5543931e-03	1.8121834e-05	9.6643058e-04	6.8562252e-06	2.1490856e+00
ne23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na21	21	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na22	22	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na23	23	3.8627412e-05	4.3789444e-05	5.1620323e-06	1.6567324e-05	1.9530063e-06	9.2854872e-01
na24	24	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
mg23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
mg24	24	1.2606278e-05	1.1948139e-04	1.0687511e-04	4.5204657e-05	4.0435190e-05	4.8423686e-02
mg25	25	1.3942347e-04	1.5351747e-04	1.4094000e-05	5.8081890e-05	5.3323323e-06	1.0371235e+00
mg26	26	1.8636774e-04	2.0250621e-04	1.6138471e-05	7.6616317e-05	6.1058384e-06	1.0985760e+00
mg27	27	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al25	25	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al-6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al*6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al27	27	7.0672272e-06	1.6895037e-05	9.8278094e-06	6.3920779e-06	3.7182591e-06	2.3530241e-01
al28	28	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
si27	27	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
si28	28	1.3592342e-05	1.3193014e-04	1.1833780e-04	4.9914526e-05	4.4771992e-05	4.7220540e-02
