#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i))
n	1	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
p	1	-1.0357479e-01	1.5499388e+00	1.6535136e+00	7.0208304e-01	7.4899980e-01	-2.8093219e-02
d	2	-7.1760200e-06	1.2606959e-08	7.1886269e-06	5.7106333e-09	3.2562660e-06	-2.7560356e+00
he3	3	2.0612607e-04	2.5185047e-04	4.5724399e-05	1.1408189e-04	2.0711995e-05	7.4099476e-01
he4	4	7.5621331e-02	6.2752846e-01	5.5190713e-01	2.8425450e-01	2.4999996e-01	5.5767423e-02
li7	7	1.0007383e-07	1.0134358e-07	1.2697543e-09	4.5906077e-08	5.7516654e-10	1.9020766e+00
be7	7	1.7427162e-09	1.7427162e-09	0.0000000e+00	7.8940633e-10	0.0000000e+00	0.0000000e+00
b8	8	1.9439626e-25	1.9439626e-25	0.0000000e+00	8.8056584e-26	0.0000000e+00	0.0000000e+00
c12	12	2.1845483e-02	2.2223446e-02	3.7796364e-04	1.0066658e-02	1.7120796e-04	1.7693614e+00
c13	13	2.1272022e-04	2.1729832e-04	4.5780917e-06	9.8430636e-05	2.0737596e-06	1.6763719e+00
c14	14	4.2859367e-08	4.2859367e-08	0.0000000e+00	1.9414208e-08	0.0000000e+00	0.0000000e+00
n13	13	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
n14	14	2.3072233e-04	3.4241949e-04	1.1169716e-04	1.5510736e-04	5.0595987e-05	4.8651633e-01
n15	15	-2.2712184e-07	4.0244042e-08	2.6736588e-07	1.8229532e-08	1.2110998e-07	-8.2240439e-01
o14	14	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o15	15	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o16	16	8.2845609e-04	1.7531404e-03	9.2468430e-04	7.9412821e-04	4.1885858e-04	2.7782321e-01
o17	17	5.9179873e-06	6.2912325e-06	3.7324520e-07	2.8497690e-06	1.6907062e-07	1.2267415e+00
o18	18	-9.7680091e-07	1.1086926e-06	2.0854935e-06	5.0220968e-07	9.4467577e-07	-2.7439769e-01
o19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f17	17	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f18	18	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f19	19	5.4854781e-06	5.5393886e-06	5.3910430e-08	2.5092028e-06	2.4420060e-08	2.0117890e+00
f20	20	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne20	20	9.1764477e-05	2.7890072e-04	1.8713624e-04	1.2633496e-04	8.4767980e-05	1.7329173e-01
ne21	21	6.4185818e-06	6.8896014e-06	4.7101956e-07	3.1208150e-06	2.1335994e-07	1.1651551e+00
ne22	22	4.0846235e-03	4.0997595e-03	1.5136001e-05	1.8570873e-03	6.8562252e-06	2.4327472e+00
ne23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na21	21	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na22	22	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na23	23	4.9651725e-05	5.3963238e-05	4.3115131e-06	2.4443981e-05	1.9530063e-06	1.0974683e+00
na24	24	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
mg23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
mg24	24	2.0072159e-05	1.0933805e-04	8.9265895e-05	4.9527370e-05	4.0435190e-05	8.8085777e-02
mg25	25	1.5911355e-04	1.7088536e-04	1.1771811e-05	7.7406741e-05	5.3323323e-06	1.1618616e+00
mg26	26	1.7633665e-04	1.8981607e-04	1.3479425e-05	8.5981875e-05	6.1058384e-06	1.1486616e+00
mg27	27	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al25	25	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al-6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al*6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al27	27	1.2356867e-05	2.0565403e-05	8.2085363e-06	9.3156069e-06	3.7182591e-06	3.9887150e-01
al28	28	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
si27	27	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
si28	28	1.5011796e-05	1.1385174e-04	9.8839943e-05	5.1571955e-05	4.4771992e-05	6.1407184e-02
si29	29	2.2072156e-06	7.4053120e-06	5.1980964e-06	3.3544189e-06	2.3546061e-06	1.5369903e-01
si30	30	3.3820265e-06	6.9268595e-06	3.5448330e-06	3.1376920e-06	1.6057196e-06	2.9094059e-01
p31	31	2.2190005e-06	3.0785627e-06	8.5956219e-07	1.3945109e-06	3.8935991e-07	5.5407070e-01
p32	32	9.7820905e-35	9.7820905e-35	0.0000000e+00	4.4310393e-35	0.0000000e+00	0.0000000e+00
p33	33	4.5513918e-34	4.5513918e-34	0.0000000e+00	2.0616652e-34	0.0000000e+00	0.0000000e+00
s32	32	-4.0909507e-07	4.6955426e-05	4.7364521e-05	2.1269619e-05	2.1454929e-05	-3.7673653e-03
s33	33	3.5802296e-08	4.2685585e-07	3.9105355e-07	1.9335489e-07	1.7713736e-07	3.8045000e-02
s34	34	1.2707863e-06	3.5450851e-06	2.2742988e-06	1.6058338e-06	1.0301998e-06	1.9277913e-01
s35	35	1.9934282e-29	1.9934282e-29	0.0000000e+00	9.0297249e-30	0.0000000e+00	0.0000000e+00
s36	36	2.6328826e-07	2.7451485e-07	1.1226585e-08	1.2434828e-07	5.0853586e-09	1.3883182e+00
cl35	35	1.4914468e-08	5.0080024e-07	4.8588578e-07	2.2684983e-07	2.2009395e-07	1.3130346e-02
cl36	36	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
cl37	37	1.0024926e-07	2.6441423e-07	1.6416498e-07	1.1977295e-07	7.4362578e-08	2.0700432e-01
ar36	36	-3.7436906e-07	8.6735517e-06	9.0479208e-06	3.9288993e-06	4.0984790e-06	-1.8351817e-02
ar37	37	8.7147009e-29	8.7147009e-29	0.0000000e+00	3.9475389e-29	0.0000000e+00	0.0000000e+00
ar38	38	1.4681914e-07	1.8832837e-06	1.7364645e-06	8.5307982e-07	7.8657446e-07	3.5249824e-02
ar39	39	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ar40	40	5.4448236e-08	5.7371725e-08	2.9234888e-09	2.5987939e-08	1.3242664e-09	1.2927965e+00
k39	39	3.2167098e-08	5.0322377e-07	4.7105667e-07	2.2794763e-07	2.1337675e-07	2.8687988e-02
k40	40	1.0678354e-09	1.1440957e-09	7.6260303e-11	5.1824640e-10	3.4543986e-11	1.1761638e+00
k41	41	8.2784868e-09	4.4015944e-08	3.5737457e-08	1.9938108e-08	1.6188163e-08	9.0486373e-02
ca40	40	-3.0482286e-07	7.8510392e-06	8.1558621e-06	3.5563220e-06	3.6943990e-06	-1.6542726e-02
ca41	41	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ca42	42	1.2819005e-08	6.9974945e-08	5.7155940e-08	3.1696878e-08	2.5890194e-08	8.7881197e-02
ca43	43	3.9289405e-09	1.6138583e-08	1.2209643e-08	7.3103697e-09	5.5306591e-09	1.2116245e-01
ca44	44	1.1432342e-08	2.0448621e-07	1.9305386e-07	9.2627074e-08	8.7448513e-08	2.4985518e-02
ca45	45	2.7821321e-26	2.7821321e-26	0.0000000e+00	1.2602354e-26	0.0000000e+00	0.0000000e+00
ca46	46	1.5771991e-08	1.6159009e-08	3.8701725e-10	7.3196217e-09	1.7530902e-10	1.6206844e+00
ca47	47	1.2670126e-40	1.2670126e-40	0.0000000e+00	5.7392464e-41	0.0000000e+00	0.0000000e+00
ca48	48	5.2439442e-09	2.4123582e-08	1.8879637e-08	1.0927372e-08	8.5519978e-09	1.0644814e-01
sc45	45	6.1610703e-09	1.1607599e-08	5.4465284e-09	5.2579483e-09	2.4671394e-09	3.2862261e-01
sc46	46	9.8191265e-31	9.8191265e-31	0.0000000e+00	4.4478157e-31	0.0000000e+00	0.0000000e+00
sc47	47	3.6348303e-40	3.6348303e-40	0.0000000e+00	1.6464861e-40	0.0000000e+00	0.0000000e+00
sc48	48	9.5422149e-31	4.3893225e-30	3.4351010e-30	1.9882520e-30	1.5560138e-30	1.0645798e-01
ti46	46	1.4827489e-11	3.3290351e-08	3.3275523e-08	1.5079686e-08	1.5072970e-08	1.9347742e-04
ti47	47	4.4108734e-10	3.1101734e-08	3.0660647e-08	1.4088298e-08	1.3888497e-08	6.2032925e-03
ti48	48	-1.2660522e-08	2.9760841e-07	3.1026893e-07	1.3480908e-07	1.4054397e-07	-1.8093091e-02
ti49	49	5.0885850e-09	2.8332249e-08	2.3243664e-08	1.2833791e-08	1.0528791e-08	8.5976462e-02
ti50	50	3.2031551e-08	5.4741424e-08	2.2709873e-08	2.4796479e-08	1.0286997e-08	3.8210138e-01
v51	51	-1.5939162e-10	4.9889441e-08	5.0048833e-08	2.2598654e-08	2.2670854e-08	-1.3853143e-03
cr52	52	-7.1733473e-08	1.9799126e-06	2.0516461e-06	8.9685029e-07	9.2934374e-07	-1.5456424e-02
cr53	53	-7.3252137e-09	2.2978791e-07	2.3711313e-07	1.0408811e-07	1.0740624e-07	-1.3628417e-02
cr54	54	4.7135362e-08	1.0727142e-07	6.0136061e-08	4.8591239e-08	2.7240113e-08	2.5134906e-01
mn55	55	-7.3781777e-08	1.7179662e-06	1.7917480e-06	7.7819519e-07	8.1161647e-07	-1.8262308e-02
fe54	54	-6.2110211e-07	1.1184853e-05	1.1805955e-05	5.0664551e-06	5.3477986e-06	-2.3470848e-02
fe55	55	1.7094688e-18	1.7094688e-18	0.0000000e+00	7.7434608e-19	0.0000000e+00	0.0000000e+00
fe56	56	-8.3303333e-06	1.8385226e-04	1.9218259e-04	8.3280418e-05	8.7053848e-05	-1.9245077e-02
fe57	57	3.6045086e-07	4.8780887e-06	4.5176379e-06	2.2096507e-06	2.0463756e-06	3.3338280e-02
fe58	58	2.6122248e-06	3.2239946e-06	6.1176976e-07	1.4603879e-06	2.7711621e-07	7.2180630e-01
fe59	59	1.5719642e-29	1.5719642e-29	0.0000000e+00	7.1205998e-30	0.0000000e+00	0.0000000e+00
fe60	60	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
co59	59	1.0418832e-06	1.5136837e-06	4.7180050e-07	6.8566038e-07	2.1371368e-07	5.0627673e-01
co60	60	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ni58	58	-3.5738510e-07	6.3930981e-06	6.7504832e-06	2.8959116e-06	3.0577980e-06	-2.3623492e-02
ni59	59	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ni60	60	2.1011756e-06	4.7911266e-06	2.6899510e-06	2.1702590e-06	1.2184797e-06	2.5069327e-01
ni61	61	3.5604340e-07	4.7492596e-07	1.1888255e-07	2.1512943e-07	5.3850787e-08	6.0150778e-01
ni62	62	9.9011860e-07	1.3753704e-06	3.8525177e-07	6.2300795e-07	1.7450930e-07	5.5267502e-01
ni63	63	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ni64	64	5.0098145e-07	6.0225685e-07	1.0127539e-07	2.7280710e-07	4.5875190e-08	7.7427780e-01
cu63	63	2.8964087e-07	3.7323387e-07	8.3593000e-08	1.6906549e-07	3.7865512e-08	6.4981113e-01
cu64	64	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
cu65	65	9.0431179e-08	1.2887276e-07	3.8441579e-08	5.8376097e-08	1.7413062e-08	5.2535991e-01
zn64	64	-6.7859481e-09	1.3643322e-07	1.4321917e-07	6.1800793e-08	6.4874656e-08	-2.1081018e-02
zn65	65	2.0154097e-26	2.0154097e-26	0.0000000e+00	9.1292958e-27	0.0000000e+00	0.0000000e+00
zn66	66	8.3922252e-08	1.6865659e-07	8.4734340e-08	7.6397166e-08	3.8382511e-08	2.9894387e-01
zn67	67	1.8562735e-08	3.1203218e-08	1.2640483e-08	1.4134268e-08	5.7258186e-09	3.9243572e-01
zn68	68	1.1923237e-07	1.7790278e-07	5.8670402e-08	8.0585453e-08	2.6576207e-08	4.8176366e-01
zn69	69	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
zn70	70	1.4886957e-09	3.4857900e-09	1.9970943e-09	1.5789746e-09	9.0463317e-10	2.4190264e-01
ga69	69	1.7071194e-08	2.2450042e-08	5.3788471e-09	1.0169300e-08	2.4364816e-09	6.2052795e-01
ga70	70	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ga71	71	1.5067607e-08	1.8740899e-08	3.6732920e-09	8.4891528e-09	1.6639083e-09	7.0773496e-01
ge70	70	2.6043363e-08	3.2026198e-08	5.9828351e-09	1.4507057e-08	2.7100728e-09	7.2859835e-01
ge71	71	4.9578469e-34	4.9578469e-34	0.0000000e+00	2.2457791e-34	0.0000000e+00	0.0000000e+00
ge72	72	2.5499610e-08	3.3631771e-08	8.1321612e-09	1.5234341e-08	3.6836631e-09	6.1654376e-01
ge73	73	7.5826196e-09	9.8968323e-09	2.3142127e-09	4.4830145e-09	1.0482798e-09	6.3109293e-01
ge74	74	3.4722429e-08	4.5733196e-08	1.1010767e-08	2.0715980e-08	4.9875986e-09	6.1841399e-01
as75	75	3.1842588e-09	4.7984768e-09	1.6142180e-09	2.1735885e-09	7.3119987e-10	4.7314122e-01
se76	76	1.1398010e-08	1.3078604e-08	1.6805940e-09	5.9242764e-09	7.6126654e-10	8.9109857e-01
se77	77	4.5146956e-09	5.9012260e-09	1.3865304e-09	2.6731060e-09	6.2806317e-10	6.2901285e-01
se78	78	3.0083016e-08	3.4458607e-08	4.3755902e-09	1.5608876e-08	1.9820316e-09	8.9626107e-01
se79	79	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
se80	80	3.9168586e-08	4.8534935e-08	9.3663490e-09	2.1985097e-08	4.2427190e-09	7.1448412e-01
br79	79	6.7565628e-09	8.2543328e-09	1.4977700e-09	3.7390038e-09	6.7845187e-10	7.4123686e-01
br80	80	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
br81	81	5.2548597e-09	6.7488237e-09	1.4939640e-09	3.0570463e-09	6.7672787e-10	6.5488795e-01
kr80	80	-1.9163935e-11	3.3778896e-10	3.5695290e-10	1.5300985e-10	1.6169062e-10	-2.3965457e-02
kr81	81	1.3524414e-14	1.3524414e-14	0.0000000e+00	6.1262170e-15	0.0000000e+00	0.0000000e+00
kr82	82	1.8398529e-08	2.0231835e-08	1.8333059e-09	9.1645091e-09	8.3044114e-10	1.0428004e+00
kr83	83	6.4359294e-09	8.2742467e-09	1.8383173e-09	3.7480243e-09	8.3271119e-10	6.5330799e-01
kr84	84	4.5002084e-08	5.4171142e-08	9.1690581e-09	2.4538156e-08	4.1533512e-09	7.7144327e-01
kr-5	85	2.2455641e-15	2.2455641e-15	0.0000000e+00	1.0171837e-15	0.0000000e+00	0.0000000e+00
kr*5	85	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
kr86	86	3.3667712e-07	3.3951597e-07	2.8388543e-09	1.5379214e-07	1.2859291e-09	2.0777171e+00
rb85	85	1.6269511e-08	1.8420462e-08	2.1509512e-09	8.3440028e-09	9.7432644e-10	9.3266995e-01
rb86	86	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
rb87	87	5.7115528e-08	5.8021582e-08	9.0605397e-10	2.6282308e-08	4.1041951e-10	1.8064355e+00
sr86	86	8.2008547e-09	8.8952848e-09	6.9443011e-10	4.0293388e-09	3.1455926e-10	1.1075313e+00
sr87	87	3.5405021e-09	4.0314425e-09	4.9094036e-10	1.8261414e-09	2.2238355e-10	9.1443173e-01
sr88	88	1.4957111e-07	1.5552475e-07	5.9536382e-09	7.0448775e-08	2.6968474e-09	1.4170171e+00
sr89	89	6.1634975e-32	6.1634975e-32	0.0000000e+00	2.7919083e-32	0.0000000e+00	0.0000000e+00
sr90	90	1.4687401e-13	1.4687401e-13	0.0000000e+00	6.6530207e-14	0.0000000e+00	0.0000000e+00
y89	89	4.5914342e-08	4.7471372e-08	1.5570301e-09	2.1503330e-08	7.0529521e-10	1.4841348e+00
y90	90	3.7143306e-17	3.7143306e-17	0.0000000e+00	1.6824977e-17	0.0000000e+00	0.0000000e+00
y91	91	7.8674773e-35	7.8674773e-35	0.0000000e+00	3.5637680e-35	0.0000000e+00	0.0000000e+00
zr90	90	3.8621194e-08	4.0313739e-08	1.6925446e-09	1.8261103e-08	7.6667984e-10	1.3769130e+00
zr91	91	1.1520656e-08	1.1893864e-08	3.7320782e-10	5.3876194e-09	1.6905369e-10	1.5033722e+00
zr92	92	2.4889069e-08	2.5465784e-08	5.7671435e-10	1.1535355e-08	2.6123700e-10	1.6449963e+00
zr93	93	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
zr94	94	3.0068108e-08	3.0665259e-08	5.9715113e-10	1.3890586e-08	2.7049434e-10	1.7105624e+00
zr95	95	3.4022016e-31	3.4022016e-31	0.0000000e+00	1.5411112e-31	0.0000000e+00	0.0000000e+00
zr96	96	4.5519145e-08	4.5617397e-08	9.8251832e-11	2.0663526e-08	4.4505592e-11	2.6667898e+00
nb93	93	7.9954422e-09	8.2533109e-09	2.5786868e-10	3.7385409e-09	1.1680798e-10	1.5052296e+00
nb94	94	1.6102911e-16	1.6102911e-16	0.0000000e+00	7.2942108e-17	0.0000000e+00	0.0000000e+00
nb95	95	3.6881842e-31	3.6881842e-31	0.0000000e+00	1.6706540e-31	0.0000000e+00	0.0000000e+00
mo94	94	-4.3387077e-12	7.6479508e-11	8.0818216e-11	3.4643281e-11	3.6608605e-11	-2.3964173e-02
mo95	95	3.7785925e-09	3.9199609e-09	1.4136842e-10	1.7756430e-09	6.4036317e-11	1.4429293e+00
mo96	96	6.6755679e-09	6.8259410e-09	1.5037305e-10	3.0919784e-09	6.8115185e-11	1.6569925e+00
mo97	97	3.3766332e-09	3.4641137e-09	8.7480453e-11	1.5691558e-09	3.9626430e-11	1.5976811e+00
mo98	98	9.3868773e-09	9.6114605e-09	2.2458321e-10	4.3537483e-09	1.0173051e-10	1.6314121e+00
tc99	99	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ru99	99	1.1483064e-09	1.2267211e-09	7.8414699e-11	5.5567361e-10	3.5519873e-11	1.1943484e+00
ru100	100	3.9747870e-09	4.0530003e-09	7.8213332e-11	1.8359065e-09	3.5428659e-11	1.7144958e+00
ru101	101	8.2920943e-10	9.3616688e-10	1.0695745e-10	4.2405989e-10	4.8449015e-11	9.4214225e-01
ru102	102	4.9276400e-09	5.1274030e-09	1.9976300e-10	2.3225837e-09	9.0487580e-11	1.4093824e+00
rh103	103	8.0212476e-10	9.2969422e-10	1.2756946e-10	4.2112794e-10	5.7785734e-11	8.6259343e-01
pd104	104	2.5675094e-09	2.6233343e-09	5.5824861e-11	1.1883040e-09	2.5287248e-11	1.6720260e+00
pd105	105	6.3333479e-10	7.4631150e-10	1.1297671e-10	3.3806021e-10	5.1175588e-11	8.1993122e-01
pd106	106	2.8683781e-09	3.0079689e-09	1.3959081e-10	1.3625338e-09	6.3231104e-11	1.3334165e+00
pd107	107	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
pd108	108	3.5488440e-09	3.6865402e-09	1.3769614e-10	1.6699094e-09	6.2372864e-11	1.4276972e+00
ag107	107	5.5541975e-10	6.5025112e-10	9.4831369e-11	2.9454730e-10	4.2956209e-11	8.3612909e-01
ag108	108	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ag109	109	8.7033445e-10	9.6008358e-10	8.9749132e-11	4.3489355e-10	4.0654084e-11	1.0292788e+00
cd108	108	-2.7787718e-13	5.0397698e-12	5.3176469e-12	2.2828881e-12	2.4087594e-12	-2.3308803e-02
cd109	109	4.4766493e-29	4.4766493e-29	0.0000000e+00	2.0278088e-29	0.0000000e+00	0.0000000e+00
cd110	110	3.0326368e-09	3.1086455e-09	7.6008644e-11	1.4081377e-09	3.4429991e-11	1.6117082e+00
cd111	111	9.8956923e-10	1.0681721e-09	7.8602834e-11	4.8385490e-10	3.5605094e-11	1.1332030e+00
cd112	112	3.8399549e-09	3.9894696e-09	1.4951473e-10	1.8071287e-09	6.7726387e-11	1.4262312e+00
cd113	113	1.1207503e-09	1.1971439e-09	7.6393582e-11	5.4227588e-10	3.4604358e-11	1.1950895e+00
cd114	114	5.6659987e-09	5.8472009e-09	1.8120214e-10	2.6486339e-09	8.2079983e-11	1.5087847e+00
in115	115	1.0802576e-09	1.1485810e-09	6.8323448e-11	5.2027812e-10	3.0948792e-11	1.2255919e+00
sn116	116	8.2009642e-09	8.4147268e-09	2.1376260e-10	3.8116582e-09	9.6829047e-11	1.5951083e+00
sn117	117	2.3836987e-09	2.4975816e-09	1.1388289e-10	1.1313412e-09	5.1586068e-11	1.3410612e+00
