#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i))
n	1	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
p	1	-8.7776226e-03	2.4050480e-01	2.4928242e-01	7.2262635e-01	7.4899980e-01	-1.5567908e-02
d	2	-6.0157102e-07	4.8218078e-07	1.0837518e-06	1.4487717e-06	3.2562660e-06	-3.5171993e-01
he3	3	8.9005882e-05	9.5899257e-05	6.8933748e-06	2.8814115e-04	2.0711995e-05	1.1433833e+00
he4	4	8.4690835e-03	9.1674173e-02	8.3205089e-02	2.7544636e-01	2.4999996e-01	4.2097109e-02
li7	7	9.5633304e-11	2.8706047e-10	1.9142717e-10	8.6250860e-10	5.7516654e-10	1.7596982e-01
be7	7	7.9355800e-12	7.9355800e-12	0.0000000e+00	2.3843429e-11	0.0000000e+00	0.0000000e+00
b8	8	9.2016831e-26	9.2016831e-26	0.0000000e+00	2.7647592e-25	0.0000000e+00	0.0000000e+00
c12	12	1.9044644e-04	2.4742794e-04	5.6981504e-05	7.4342778e-04	1.7120796e-04	6.3771483e-01
c13	13	1.3216993e-06	2.0118888e-06	6.9018954e-07	6.0449683e-06	2.0737596e-06	4.6463561e-01
c14	14	1.3858644e-09	1.3858644e-09	0.0000000e+00	4.1640005e-09	0.0000000e+00	0.0000000e+00
n13	13	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
n14	14	1.9549765e-05	3.6389143e-05	1.6839378e-05	1.0933567e-04	5.0595987e-05	3.3464579e-01
n15	15	-1.4054856e-08	2.6253017e-08	4.0307873e-08	7.8880428e-08	1.2110998e-07	-1.8621066e-01
o14	14	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o15	15	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o16	16	3.5105464e-06	1.4291523e-04	1.3940469e-04	4.2940645e-04	4.1885858e-04	1.0801147e-02
o17	17	1.3029251e-07	1.8656267e-07	5.6270155e-08	5.6055056e-07	1.6907062e-07	5.2054663e-01
o18	18	-5.1304225e-08	2.6310316e-07	3.1440738e-07	7.9052589e-07	9.4467577e-07	-7.7366675e-02
o19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f17	17	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f18	18	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f19	19	5.6306584e-09	1.3758153e-08	8.1274944e-09	4.1338068e-08	2.4420060e-08	2.2860345e-01
f20	20	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne20	20	-7.2883622e-08	2.8139631e-05	2.8212514e-05	8.4548992e-05	8.4767980e-05	-1.1233990e-03
ne21	21	4.7850490e-08	1.1886103e-07	7.1010543e-08	3.5713264e-07	2.1335994e-07	2.2371667e-01
ne22	22	5.0750656e-06	7.3569573e-06	2.2818917e-06	2.2104886e-05	6.8562252e-06	5.0840320e-01
ne23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na21	21	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na22	22	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na23	23	1.3665253e-07	7.8665290e-07	6.5000037e-07	2.3635957e-06	1.9530063e-06	8.2869545e-02
na24	24	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
mg23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
mg24	24	-1.1870735e-08	1.3445786e-05	1.3457657e-05	4.0399523e-05	4.0435190e-05	-3.8325169e-04
mg25	25	-2.8673486e-08	1.7460355e-06	1.7747090e-06	5.2461792e-06	5.3323323e-06	-7.0740786e-03
mg26	26	1.8885237e-08	2.0510329e-06	2.0321477e-06	6.1625815e-06	6.1058384e-06	4.0173647e-03
mg27	27	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al25	25	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al-6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al*6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al27	27	6.7430539e-08	1.3049431e-06	1.2375125e-06	3.9208625e-06	3.7182591e-06	2.3041960e-02
al28	28	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
