#  species  A   yield		mass(i)_lost	mass(i)_0	<X(i)>		X0(i)		log10(<X(i)>/X0(i))
n	1	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
p	1	-5.8175750e-01	3.1517763e+00	3.7335338e+00	6.3229100e-01	7.4899980e-01	-7.3564701e-02
d	2	-1.6205116e-05	2.6369473e-08	1.6231485e-05	5.2900900e-09	3.2562660e-06	-2.7892568e+00
he3	3	-1.0255802e-04	6.8491566e-07	1.0324293e-04	1.3740379e-07	2.0711995e-05	-2.1782232e+00
he4	4	5.4809444e-01	1.7942674e+00	1.2461730e+00	3.5995547e-01	2.4999996e-01	1.5830884e-01
li7	7	-2.8618462e-09	5.1821872e-12	2.8670284e-09	1.0396202e-12	5.7516654e-10	-2.7429189e+00
be7	7	1.2029049e-12	1.2029049e-12	0.0000000e+00	2.4131976e-13	0.0000000e+00	0.0000000e+00
b8	8	6.4877815e-28	6.4877815e-28	0.0000000e+00	1.3015409e-28	0.0000000e+00	0.0000000e+00
c12	12	1.3288990e-03	2.1823181e-03	8.5341907e-04	4.3780394e-04	1.7120796e-04	4.0775572e-01
c13	13	4.0763637e-04	4.1797342e-04	1.0337054e-05	8.3851392e-05	2.0737596e-06	1.6067519e+00
c14	14	9.3604014e-10	9.3604014e-10	0.0000000e+00	1.8778292e-10	0.0000000e+00	0.0000000e+00
n13	13	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
n14	14	3.2912394e-02	3.3164600e-02	2.5220545e-04	6.6532888e-03	5.0595987e-05	2.1189203e+00
n15	15	9.2526451e-07	1.5289605e-06	6.0369601e-07	3.0673115e-07	1.2110998e-07	4.0357796e-01
o14	14	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o15	15	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
o16	16	-1.6031702e-03	4.8471108e-04	2.0878813e-03	9.7239912e-05	4.1885858e-04	-6.3422285e-01
o17	17	1.2761383e-06	2.1189034e-06	8.4276510e-07	4.2508205e-07	1.6907062e-07	4.0040461e-01
o18	18	-4.6945013e-06	1.4417049e-08	4.7089184e-06	2.8922644e-09	9.4467577e-07	-2.5140448e+00
o19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f17	17	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
f18	18	1.8437252e-41	1.8437252e-41	0.0000000e+00	3.6987741e-42	0.0000000e+00	0.0000000e+00
f19	19	-1.0153874e-07	2.0187757e-08	1.2172649e-07	4.0499501e-09	2.4420060e-08	-7.8029705e-01
f20	20	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne19	19	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ne20	20	2.1556182e-05	4.4409851e-04	4.2254233e-04	8.9092456e-05	8.4767980e-05	2.1609095e-02
ne21	21	-9.2675336e-07	1.3678036e-07	1.0635337e-06	2.7440078e-08	2.1335994e-07	-8.9072753e-01
ne22	22	4.6321735e-04	4.9739353e-04	3.4176176e-05	9.9784191e-05	6.8562252e-06	1.1629767e+00
ne23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na21	21	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na22	22	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
na23	23	3.6544803e-06	1.3389617e-05	9.7351362e-06	2.6861468e-06	1.9530063e-06	1.3842611e-01
na24	24	1.2016019e-38	1.2016019e-38	0.0000000e+00	2.4105837e-39	0.0000000e+00	0.0000000e+00
mg23	23	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
mg24	24	-1.9877263e-04	2.7843709e-06	2.0155700e-04	5.5858426e-07	4.0435190e-05	-1.8596708e+00
mg25	25	1.9751361e-04	2.2409364e-04	2.6580038e-05	4.4956361e-05	5.3323323e-06	9.2587395e-01
mg26	26	1.4001674e-04	1.7045247e-04	3.0435728e-05	3.4195181e-05	6.1058384e-06	7.4821960e-01
mg27	27	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al25	25	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al-6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al*6	26	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
al27	27	8.5514411e-05	1.0404879e-04	1.8534379e-05	2.0873662e-05	3.7182591e-06	7.4925899e-01
al28	28	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
si27	27	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
si28	28	2.0231600e-05	2.4340622e-04	2.2317462e-04	4.8830737e-05	4.4771992e-05	3.7686868e-02
si29	29	1.7881845e-06	1.3525172e-05	1.1736988e-05	2.7133412e-06	2.3546061e-06	6.1586152e-02
si30	30	3.6847557e-06	1.1688774e-05	8.0040188e-06	2.3449338e-06	1.6057196e-06	1.6446088e-01
p31	31	1.1908272e-06	3.1316666e-06	1.9408395e-06	6.2825671e-07	3.8935991e-07	2.0778591e-01
p32	32	7.9941121e-27	7.9941121e-27	0.0000000e+00	1.6037322e-27	0.0000000e+00	0.0000000e+00
p33	33	1.6035530e-23	1.6035530e-23	0.0000000e+00	3.2169547e-24	0.0000000e+00	0.0000000e+00
s32	32	-1.0415644e-06	1.0590466e-04	1.0694623e-04	2.1245976e-05	2.1454929e-05	-4.2503866e-03
s33	33	8.3570309e-09	8.9133232e-07	8.8297529e-07	1.7881390e-07	1.7713736e-07	4.0911048e-03
s34	34	2.8974450e-07	5.4249739e-06	5.1352294e-06	1.0883266e-06	1.0301998e-06	2.3837804e-02
s35	35	7.1699873e-19	7.1699873e-19	0.0000000e+00	1.4384011e-19	0.0000000e+00	0.0000000e+00
s36	36	6.9058339e-08	9.4407289e-08	2.5348950e-08	1.8939440e-08	5.0853586e-09	5.7104556e-01
cl35	35	1.7528486e-08	1.1146292e-06	1.0971007e-06	2.2361042e-07	2.2009395e-07	6.8839182e-03
cl36	36	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
cl37	37	8.6816532e-08	4.5749113e-07	3.7067460e-07	9.1779205e-08	7.4362578e-08	9.1389853e-02
ar36	36	-3.8056900e-07	2.0049090e-05	2.0429659e-05	4.0221315e-06	4.0984790e-06	-8.1664525e-03
ar37	37	7.6536934e-22	7.6536934e-22	0.0000000e+00	1.5354394e-22	0.0000000e+00	0.0000000e+00
ar38	38	1.2916202e-07	4.0499940e-06	3.9208320e-06	8.1248620e-07	7.8657446e-07	1.4076148e-02
ar39	39	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ar40	40	7.8420388e-08	8.5021449e-08	6.6010610e-09	1.7056508e-08	1.3242664e-09	1.1099148e+00
k39	39	3.9104513e-08	1.1027220e-06	1.0636175e-06	2.2122166e-07	2.1337675e-07	1.5680570e-02
k40	40	1.1185638e-09	1.2907550e-09	1.7219118e-10	2.5894374e-10	3.4543991e-11	8.7483290e-01
k41	41	1.3685514e-08	9.4378533e-08	8.0693019e-08	1.8933671e-08	1.6188163e-08	6.8037257e-02
ca40	40	-3.1781568e-07	1.8097628e-05	1.8415444e-05	3.6306407e-06	3.6943990e-06	-7.5605296e-03
ca41	41	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00	0.0000000e+00
ca42	42	1.2113445e-08	1.4116810e-07	1.2905466e-07	2.8320322e-08	2.5890194e-08	3.8962893e-02
ca43	43	3.6515647e-09	3.1220201e-08	2.7568636e-08	6.2632148e-09	5.5306591e-09	5.4020411e-02
ca44	44	1.1545710e-08	4.4744967e-07	4.3590396e-07	8.9764746e-08	8.7448513e-08	1.1353378e-02
ca45	45	2.1946459e-17	2.1946459e-17	0.0000000e+00	4.4027708e-18	0.0000000e+00	0.0000000e+00
ca46	46	1.8877007e-08	1.9750869e-08	8.7386158e-10	3.9623042e-09	1.7530902e-10	1.3541436e+00
ca47	47	1.2694092e-32	1.2694092e-32	0.0000000e+00	2.5466147e-33	0.0000000e+00	0.0000000e+00
ca48	48	1.6686428e-09	4.4297724e-08	4.2629081e-08	8.8867512e-09	8.5519978e-09	1.6675441e-02
sc45	45	6.0152804e-09	1.8313212e-08	1.2297932e-08	3.6738900e-09	2.4671394e-09	1.7293245e-01
sc46	46	1.0364136e-22	1.0364136e-22	0.0000000e+00	2.0791925e-23	0.0000000e+00	0.0000000e+00
sc47	47	1.2115061e-29	1.2115061e-29	0.0000000e+00	2.4304530e-30	0.0000000e+00	0.0000000e+00
sc48	48	3.0408695e-31	8.0600382e-30	7.7559513e-30	1.6169579e-30	1.5559537e-30	1.6702029e-02
ti46	46	3.0330531e-10	7.5437426e-08	7.5134121e-08	1.5133817e-08	1.5072970e-08	1.7496533e-03
ti47	47	7.6296567e-10	6.9992854e-08	6.9229888e-08	1.4041558e-08	1.3888497e-08	4.7600714e-03
ti48	48	-1.1061013e-08	6.8950749e-07	7.0056851e-07	1.3832498e-07	1.4054397e-07	-6.9116195e-03
ti49	49	5.9074933e-09	5.8390282e-08	5.2482789e-08	1.1713918e-08	1.0528791e-08	4.6323670e-02
ti50	50	1.6782768e-08	6.8060290e-08	5.1277521e-08	1.3653859e-08	1.0286997e-08	1.2296677e-01
v51	51	-1.4664157e-09	1.1154082e-07	1.1300724e-07	2.2376670e-08	2.2670854e-08	-5.6724186e-03
