# Final abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 6.56151E-01
 he   2  11.113226  0.183226  1.532444  1.218360 3.38185E-01
 li   3   2.087017 -1.172983  0.176236 -0.137848 5.52055E-10
 be   4   0.000000 -1.300000  0.000000  0.000000 4.74148E-35
  b   5   0.000000 -2.790000  0.000000  0.000000 7.64109E-28
  c   6   9.100965  0.630965  1.980184  1.666100 9.86479E-03
  n   7   7.061084 -0.808916  0.540303  0.226219 1.04947E-04
  o   8   7.694865 -1.035135  0.314084  0.000000 5.15823E-04
  f   9   5.023824  0.603824  1.953043  1.638959 1.30640E-06
 ne  10   7.586982 -0.383018  0.966201  0.652117 5.07512E-04
 na  11   5.442504 -0.797495  0.551723  0.237639 4.14559E-06
 mg  12   6.370046 -1.269954  0.079265 -0.234819 3.70924E-05
 al  13   5.214441 -1.235559  0.113660 -0.200424 2.87779E-06
 si  14   6.209504 -1.340496  0.008723 -0.305361 2.96167E-05
  p  15   4.203703 -1.206296  0.142922 -0.171162 3.22288E-07
  s  16   5.812853 -1.337147  0.012072 -0.302012 1.35652E-05
 cl  17   3.920174 -1.309826  0.039392 -0.274692 1.92030E-07
 ar  18   5.090225 -1.349775 -0.000556 -0.314640 3.20083E-06
  k  19   3.746878 -1.333122  0.016097 -0.297987 1.42094E-07
 ca  20   4.938649 -1.351351 -0.002132 -0.316216 2.26515E-06
 sc  21   1.807346 -1.242654  0.106565 -0.207519 1.87792E-09
 ti  22   3.579867 -1.330132  0.019086 -0.294998 1.18426E-07
  v  23   2.605630 -1.354370 -0.005151 -0.319235 1.33736E-08
 cr  24   4.272977 -1.367023 -0.017804 -0.331888 6.34585E-07
 mn  25   4.143604 -1.336396  0.012823 -0.301261 4.97760E-07
 fe  26   6.190781 -1.349219  0.000000 -0.314084 5.64038E-05
 co  27   3.699465 -1.170535  0.178684 -0.135400 1.92029E-07
 ni  28   4.864326 -1.335674  0.013545 -0.300539 2.79547E-06
 cu  29   3.073828 -1.176172  0.173047 -0.141037 4.90296E-08
 zn  30   3.356754 -1.273246  0.075973 -0.238111 9.68133E-08
 ga  31   2.028893 -1.051106  0.298112 -0.015972 4.85079E-09
 ge  32   2.520223 -1.059777  0.289442 -0.024642 1.56654E-08
 as  33   1.174327 -1.125673  0.223546 -0.090538 7.28583E-10
 se  34   2.421504 -0.918496  0.430723  0.116639 1.35661E-08
 br  35   1.604932 -0.935068  0.414151  0.100067 2.09432E-09
 kr  36   2.567317 -0.682683  0.666536  0.352452 2.01416E-08
 rb  37   1.809337 -0.710663  0.638556  0.324471 3.58660E-09
 sr  38   2.812753 -0.067247  1.281971  0.967887 3.70595E-08
  y  39   2.236348  0.026348  1.375567  1.061483 9.97292E-09
 zr  40   2.665324  0.135324  1.484543  1.170459 2.74774E-08
 nb  41   1.462071  0.052071  1.401290  1.087206 1.75250E-09
 mo  42   1.837549 -0.102451  1.246768  0.932684 4.29628E-09
 tc  43   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 ru  44   1.563264 -0.196736  1.152483  0.838399 2.40674E-09
 rh  45   0.523597 -0.536403  0.812816  0.498732 2.23656E-10
 pd  46   1.574358 -0.075642  1.273577  0.959493 2.59970E-09
 ag  47   0.789196 -0.410804  0.938415  0.624331 4.32147E-10
 cd  48   1.763584  0.053584  1.402803  1.088719 4.24557E-09
 in  49   0.635681 -0.124319  1.224900  0.910816 3.23023E-10
 sn  50   2.216501  0.146501  1.495720  1.181636 1.27213E-08
 sb  51   0.699034 -0.310966  1.038253  0.724169 3.96352E-10
 te  52   1.804222 -0.375778  0.973441  0.659357 5.29195E-09
  i  53   0.731437 -0.818563  0.530656  0.216572 4.45097E-10
 xe  54   1.933113 -0.306887  1.042332  0.728248 7.32653E-09
 cs  55   0.737193 -0.342807  1.006412  0.692328 4.72365E-10
 ba  56   2.691236  0.511236  1.860455  1.546371 4.39071E-08
 la  57   1.672385  0.502385  1.851604  1.537520 4.25255E-09
 ce  58   2.144961  0.564961  1.914180  1.600096 1.27348E-08
 pr  59   1.114853  0.354853  1.704072  1.389988 1.19490E-09
 nd  60   1.888888  0.438888  1.788107  1.474023 7.26971E-09
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.074616  0.134616  1.483835  1.169751 1.16223E-09
 eu  63   0.021061 -0.488939  0.860280  0.546196 1.03835E-10
 gd  64   0.920733 -0.129267  1.219952  0.905868 8.52839E-10
 tb  65  -0.027964 -0.347964  1.001255  0.687171 9.69999E-11
 dy  66   1.069799 -0.060201  1.289018  0.974934 1.24221E-09
 ho  67   0.046576 -0.423424  0.925794  0.611710 1.19514E-10
 er  68   0.902466 -0.017534  1.331685  1.017601 8.69758E-10
 tm  69  -0.048875 -0.168875  1.180344  0.866260 9.82619E-11
 yb  70   1.228127  0.308127  1.657345  1.343261 1.90465E-09
 lu  71   0.262381  0.172381  1.521599  1.207515 2.08392E-10
 hf  72   1.147405  0.437405  1.786623  1.472539 1.63140E-09
 ta  73   0.201377  0.321377  1.670596  1.356512 1.87272E-10
  w  74   1.163206  0.513206  1.862425  1.548341 1.74257E-09
 re  75   0.238629 -0.021371  1.327848  1.013764 2.09975E-10
 os  76   1.120711 -0.229289  1.119930  0.805846 1.63506E-09
 ir  77   0.446025 -0.873975  0.475244  0.161160 3.49430E-10
 pt  78   1.141935 -0.478065  0.871154  0.557070 1.76071E-09
 au  79   0.345710 -0.454290  0.894929  0.580845 2.84214E-10
 hg  80   1.617264  0.447264  1.796483  1.482399 5.40899E-09
 tl  81   1.352013  0.582013  1.931231  1.617147 2.99227E-09
 pb  82   3.380912  1.340912  2.690131  2.376047 3.24224E-07
 bi  83   1.515285  0.865286  2.214504  1.900420 4.45587E-09
 po  84   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
#[ls/Fe]_Thiswork =   1.3807, [hs/Fe]_Thiswork =   1.8754
#[hs/ls]_Thiswork =   0.4947, [Pb/hs]_Thiswork =   0.8147
# C/O =  2.5474E+01, c12/c13 = 3.15616E+03, n14/n15 = 2.26320E+03
# o16/o17 = 1.92963E+02, o16/o18 = 1.69717E+03
# mg24/mg25 =  5.3371E+00, mg24/mg26 =  5.7985E+00
# si28/si29 =  1.9436E+01, si28/si30 =  2.8245E+01
# cl36/cl35 =  0.0000E+00, cl37/cl35 =  4.5585E-01
